                 Time [s]	     Steps	  RhsEvals	 LinSetups	  NIters	 NConvFails	  NErrFails	 Order	  StepSize [s]
      17632863.6047440916	    119901	    178034	     23357	  178033	        934	       6688	     3	    180.309864
      17636585.9354230762	    119914	    178050	     23359	  178049	        934	       6688	     3	    510.787889
      17640056.1808599345	    119924	    178071	     23364	  178070	        934	       6691	     2	     80.655224
      17643638.0584186651	    119937	    178090	     23368	  178089	        934	       6692	     3	    317.338861
      17647232.0450034030	    119952	    178122	     23377	  178121	        934	       6697	     2	     57.701910
      17650881.6234892495	    119969	    178148	     23383	  178147	        934	       6699	     3	    125.228031
      17654583.4614760950	    119988	    178176	     23385	  178175	        934	       6699	     2	    213.395058
      17658031.7363596447	    120003	    178204	     23391	  178203	        934	       6701	     3	    367.536408
      17661620.9501167722	    120023	    178241	     23400	  178240	        934	       6705	     3	    212.221067
      17665214.9896202423	    120079	    178334	     23420	  178333	        934	       6713	     2	     33.756428
      17668836.2828835435	    120099	    178357	     23424	  178356	        934	       6713	     3	    473.674962
      17672400.0944018923	    120113	    178380	     23429	  178379	        934	       6716	     3	     51.051435
      17676059.3552158885	    120132	    178412	     23438	  178411	        934	       6719	     3	    235.546470
      17679630.5905455574	    120147	    178440	     23446	  178439	        934	       6723	     2	     41.873024
      17683222.0341947414	    120165	    178461	     23451	  178460	        934	       6723	     2	    591.215372
      17686949.6029586196	    120182	    178490	     23460	  178489	        934	       6727	     3	    231.387048
      17690673.5351681858	    120193	    178508	     23463	  178507	        934	       6728	     4	    572.926046
      17694111.0914430618	    120199	    178514	     23463	  178513	        934	       6728	     4	    572.926046
      17697627.1011552326	    120228	    178565	     23477	  178564	        934	       6736	     3	     33.007590
      17701248.3568040282	    120250	    178590	     23482	  178589	        934	       6736	     3	    427.682960
      17704802.6863585785	    120271	    178631	     23491	  178630	        934	       6740	     3	    100.480250
      17708411.6404393539	    120289	    178655	     23496	  178654	        934	       6741	     5	    399.607794
      17712047.4008495323	    120318	    178698	     23505	  178697	        934	       6746	     3	     68.843983
      17715631.6528302878	    120337	    178728	     23511	  178727	        934	       6749	     3	     46.571246
      17719201.2692255862	    120367	    178782	     23521	  178781	        934	       6752	     4	    124.625823
      17723319.8457223326	    120385	    178812	     23528	  178811	        934	       6754	     3	    665.180527
      17726638.2898864709	    120394	    178833	     23533	  178832	        934	       6757	     3	    244.100306
      17730062.5830962881	    120403	    178844	     23535	  178843	        934	       6757	     2	    739.089143
      17733663.4411150999	    120412	    178866	     23539	  178865	        934	       6759	     2	    123.658905
      17737383.6353752948	    120427	    178896	     23543	  178895	        934	       6760	     3	    284.766749
      17740909.4755167626	    120443	    178929	     23548	  178928	        934	       6762	     3	    139.640300
      17744410.6470062360	    120482	    179004	     23558	  179003	        934	       6767	     3	     92.475515
      17748056.5634211823	    120496	    179023	     23562	  179022	        934	       6768	     2	    294.519987
      17751609.8808062710	    120511	    179049	     23568	  179048	        934	       6771	     2	     75.954420
      17755282.6678023003	    120524	    179064	     23571	  179063	        934	       6771	     2	    486.076068
      17758838.3473114669	    120535	    179086	     23574	  179085	        934	       6773	     2	    137.464039
      17762435.2130684666	    120549	    179112	     23580	  179111	        934	       6776	     3	     42.601910
      17766037.4329234660	    120563	    179133	     23586	  179132	        934	       6777	     3	    358.720572
      17769614.7326610051	    120576	    179160	     23594	  179159	        934	       6782	     2	     31.910713
      17773208.0889446549	    120594	    179185	     23602	  179184	        934	       6784	     2	     24.670808
      17776845.4942275099	    120618	    179221	     23612	  179220	        934	       6787	     3	    138.395869
      17780406.9951921441	    120633	    179245	     23617	  179244	        934	       6789	     3	    251.219738
      17784030.8043259457	    120686	    179328	     23635	  179327	        934	       6796	     3	     30.890985
      17787850.1318910308	    120708	    179355	     23639	  179354	        934	       6796	     3	    386.285747
      17791282.5464729220	    120718	    179370	     23641	  179369	        934	       6798	     3	    119.559240
      17794824.4798132330	    120731	    179395	     23646	  179394	        934	       6799	     3	    307.363980
      17798417.7012484595	    120752	    179432	     23655	  179431	        934	       6803	     3	     35.033862
      17802026.4383363873	    120769	    179458	     23663	  179457	        934	       6805	     3	    173.184609
      17805632.5614422560	    120781	    179477	     23667	  179476	        934	       6807	     3	     41.592036
      17809285.8192539848	    120798	    179500	     23673	  179499	        934	       6809	     4	    121.131403
      17812830.3743646368	    120825	    179543	     23678	  179542	        934	       6811	     4	     83.799325
      17816517.4507386051	    120856	    179586	     23680	  179585	        934	       6811	     4	    129.186712
      17820045.2568532750	    120873	    179617	     23688	  179616	        934	       6814	     3	    140.371185
      17823602.2480910793	    120890	    179646	     23695	  179645	        934	       6817	     2	     96.247967
      17827200.9123084210	    120910	    179687	     23702	  179686	        934	       6820	     3	    152.711670
      17830926.4211954325	    120925	    179716	     23707	  179715	        934	       6822	     3	    140.325944
      17834434.8720039912	    120964	    179780	     23716	  179779	        934	       6825	     2	    230.368441
      17838330.7033090480	    120975	    179797	     23719	  179796	        934	       6826	     3	    362.124825
      17841622.4335022382	    120992	    179824	     23723	  179823	        934	       6829	     2	     87.894568
      17845251.4558901563	    121010	    179851	     23729	  179850	        934	       6831	     3	    281.081208
      17848827.9415001422	    121023	    179879	     23736	  179878	        934	       6836	     2	     40.845420
      17852408.9337672293	    121041	    179907	     23742	  179906	        934	       6837	     3	    102.521057
      17856019.8551986255	    121071	    179956	     23754	  179955	        934	       6842	     3	     55.252056
      17859613.0221936926	    121093	    179989	     23763	  179988	        934	       6846	     2	     19.385935
      17863201.3563015424	    121116	    180019	     23770	  180018	        934	       6847	     3	    162.998715
      17866833.6956880577	    121141	    180058	     23779	  180057	        934	       6850	     2	    129.786966
      17870443.1093341112	    121180	    180120	     23792	  180119	        934	       6856	     4	     45.819939
      17874039.0195497908	    121202	    180150	     23797	  180149	        934	       6857	     4	    168.553239
      17877605.5371021181	    121223	    180190	     23808	  180189	        934	       6862	     2	     28.838111
      17881211.0366638750	    121241	    180219	     23815	  180218	        934	       6864	     2	    144.494831
      17884801.2453332134	    121255	    180246	     23825	  180245	        934	       6869	     2	     10.317176
      17888412.4146393761	    121284	    180289	     23834	  180288	        934	       6870	     1	     19.226881
      17892008.7874023244	    121316	    180343	     23843	  180342	        934	       6873	     2	     46.500207
      17895785.2692487761	    121351	    180399	     23856	  180398	        934	       6876	     4	    310.908707
      17899290.3023572154	    121373	    180452	     23859	  180451	        934	       6879	     4	     94.160385
      17902871.1186683178	    121401	    180503	     23867	  180502	        934	       6882	     2	    167.997253
      17906471.4459534511	    121415	    180525	     23871	  180524	        934	       6884	     3	     84.856388
      17910136.3582435586	    121431	    180546	     23875	  180545	        934	       6885	     4	    280.006511
      17913613.5116252936	    121448	    180576	     23879	  180575	        934	       6887	     4	    193.315354
      17917204.5405007116	    121491	    180636	     23883	  180635	        934	       6890	     4	     52.461847
      17920874.3035773262	    121527	    180689	     23890	  180688	        934	       6891	     4	    412.003184
      17924451.9258911461	    121536	    180701	     23892	  180700	        934	       6892	     3	    281.596839
      17928019.9896546714	    121550	    180726	     23897	  180725	        934	       6895	     2	    154.695810
      17931620.6420269273	    121568	    180752	     23902	  180751	        934	       6896	     3	    641.029637
      17935236.5445994139	    121588	    180788	     23913	  180787	        934	       6901	     3	     79.273297
      17938815.1972947046	    121605	    180818	     23921	  180817	        934	       6905	     3	     15.823008
      17942429.7067637071	    121630	    180857	     23932	  180856	        934	       6908	     3	     32.688319
      17946025.3758610003	    121652	    180889	     23939	  180888	        934	       6910	     2	    121.764008
      17949601.6970504001	    121675	    180929	     23950	  180928	        934	       6916	     2	      6.369750
      17953284.5261820555	    121700	    180965	     23959	  180964	        934	       6918	     4	    159.481093
      17956810.5455664806	    121740	    181031	     23976	  181030	        934	       6926	     4	     62.354281
      17960417.6504557915	    121758	    181059	     23982	  181058	        934	       6928	     3	    136.850092
      17964007.0704400763	    121777	    181095	     23991	  181094	        934	       6931	     4	    308.450384
      17967657.0960281491	    121799	    181139	     24002	  181138	        934	       6936	     4	     99.223824
      17971234.2765087336	    121823	    181172	     24007	  181171	        934	       6938	     4	     46.692864
      17975106.1775509007	    121850	    181210	     24014	  181209	        934	       6939	     3	    472.364590
      17978412.7296790257	    121857	    181221	     24014	  181220	        934	       6939	     3	    472.364590
      17982229.3407328054	    121867	    181245	     24020	  181244	        934	       6942	     2	    264.624574
      17985739.0752440095	    121877	    181260	     24022	  181259	        934	       6943	     2	    231.622676
      17989229.5041880347	    121887	    181270	     24023	  181269	        934	       6943	     3	    466.463113
      17993099.2813644707	    121897	    181286	     24025	  181285	        934	       6944	     3	    487.654392
      17996512.8621053956	    121904	    181293	     24025	  181292	        934	       6944	     3	    487.654392
      18000090.5477033295	    121914	    181311	     24029	  181310	        934	       6946	     3	    317.113531
      18003714.0725730397	    121925	    181327	     24032	  181326	        934	       6947	     3	    563.907797
      18007217.2617574446	    121935	    181341	     24033	  181340	        934	       6948	     3	    350.318918
      18010853.4618052542	    121968	    181401	     24040	  181400	        934	       6952	     3	    105.766761
      18014417.3121202625	    121987	    181434	     24046	  181433	        934	       6954	     3	     32.302384
      18018031.9027893580	    122044	    181528	     24056	  181527	        934	       6957	     3	     49.055787
      18021633.4554296359	    122081	    181581	     24064	  181580	        934	       6959	     2	     48.328176
      18025252.6284227669	    122106	    181610	     24067	  181609	        934	       6959	     3	    233.157087
      18029350.0123942718	    122120	    181629	     24071	  181628	        934	       6960	     3	    710.445428
      18032407.7667384632	    122129	    181650	     24077	  181649	        934	       6964	     3	     49.272209
      18036025.7732936852	    122149	    181685	     24083	  181684	        934	       6966	     2	     62.842951
      18039704.9453182518	    122164	    181710	     24089	  181709	        934	       6967	     3	    244.172169
      18043239.6692819446	    122209	    181791	     24115	  181790	        934	       6977	     3	     82.482134
      18046950.8171173967	    122237	    181837	     24123	  181836	        934	       6979	     2	    276.715257
      18050419.6549606733	    122247	    181848	     24124	  181847	        934	       6979	     3	    452.136576
      18054000.2697734609	    122270	    181886	     24133	  181885	        934	       6982	     2	    307.939287
      18057741.6468116716	    122285	    181910	     24139	  181909	        934	       6985	     2	    183.234401
      18061312.5399222411	    122297	    181931	     24144	  181930	        934	       6988	     3	    120.425292
      18064817.7470612861	    122309	    181946	     24147	  181945	        934	       6988	     3	    481.226339
      18068488.4549483135	    122320	    181968	     24150	  181967	        934	       6990	     2	    232.867322
      18072384.7017939910	    122330	    181983	     24152	  181982	        934	       6991	     3	    437.114025
      18075962.2065449916	    122337	    181994	     24154	  181993	        934	       6992	     3	    381.132864
      18079217.4381190278	    122346	    182007	     24155	  182006	        934	       6993	     3	    206.168664
      18082848.0029191934	    122364	    182035	     24156	  182034	        934	       6994	     3	    125.697505
      18086521.6751942784	    122398	    182086	     24161	  182085	        934	       6996	     3	    178.728923
      18090222.2903136164	    122423	    182137	     24168	  182136	        934	       6998	     3	    294.750231
      18093695.9248013385	    122435	    182156	     24171	  182155	        934	       6999	     3	    231.381945
      18097295.8620139770	    122447	    182175	     24174	  182174	        934	       7000	     2	    462.668964
      18100880.3381804265	    122464	    182211	     24181	  182210	        934	       7003	     4	    157.020387
      18104447.4339169189	    122488	    182254	     24191	  182253	        934	       7007	     3	    136.143354
      18108027.4340814240	    122502	    182274	     24194	  182273	        934	       7008	     3	    177.755788
      18111641.7314119674	    122525	    182310	     24201	  182309	        934	       7012	     3	     57.580966
      18115398.8070566691	    122544	    182333	     24205	  182332	        934	       7012	     3	    430.094453
      18119020.9291852005	    122554	    182349	     24207	  182348	        934	       7013	     3	    490.560771
      18122530.6492890827	    122565	    182380	     24214	  182379	        934	       7016	     3	    217.451888
      18126003.3947638385	    122580	    182408	     24220	  182407	        934	       7020	     3	     84.407197
      18129661.1906521879	    122622	    182476	     24235	  182475	        934	       7026	     3	     69.619419
      18133272.0549286269	    122649	    182524	     24245	  182523	        934	       7030	     3	     86.815595
      18136923.4722859152	    122667	    182550	     24249	  182549	        934	       7030	     2	    379.650820
      18140719.9804891385	    122677	    182560	     24249	  182559	        934	       7030	     2	    379.650820
      18144095.6745430268	    122690	    182586	     24257	  182585	        934	       7033	     2	    198.624630
      18147600.0696172677	    122711	    182656	     24280	  182655	        942	       7037	     2	      0.081861
      18151206.4396002218	    123439	    183758	     24401	  183757	        951	       7057	     2	     10.928402
      18154850.0111362450	    123510	    183855	     24408	  183854	        951	       7057	     2	     71.449062
      18158432.9573990665	    123834	    184379	     24496	  184378	        955	       7078	     2	     34.008617
      18162069.7177794650	    123873	    184431	     24500	  184430	        955	       7078	     2	    151.200368
      18165616.3178144172	    124099	    184841	     24587	  184840	        964	       7097	     3	     34.328809
      18169276.4249742925	    124139	    184910	     24593	  184909	        964	       7097	     2	    231.757751
      18172984.5489936769	    124155	    184934	     24594	  184933	        964	       7097	     2	    231.757751
      18176561.4294088483	    124166	    184947	     24595	  184946	        964	       7097	     2	    378.549916
      18180047.0232741646	    124236	    185066	     24620	  185065	        965	       7104	     2	     72.565482
      18183641.3304710910	    124283	    185128	     24627	  185127	        965	       7106	     2	    197.640439
      18187228.3299424425	    124311	    185178	     24630	  185177	        965	       7107	     2	    100.293798
      18190838.9066657349	    124347	    185222	     24632	  185221	        965	       7107	     2	    100.293798
      18194449.4833890274	    124383	    185259	     24633	  185258	        965	       7107	     2	    100.293798
      18198060.0601123199	    124419	    185300	     24635	  185299	        965	       7107	     2	    100.293798
      18201670.6368356124	    124455	    185339	     24637	  185338	        965	       7107	     2	    100.293798
      18205281.2135589048	    124491	    185379	     24639	  185378	        965	       7107	     2	    100.293798
      18208955.3786086962	    124515	    185405	     24640	  185404	        965	       7107	     2	    170.689015
      18212495.1831736192	    124532	    185425	     24642	  185424	        965	       7107	     2	    261.844917
      18216069.3824068606	    124566	    185473	     24651	  185472	        965	       7111	     3	     74.991709
      18219692.6141981557	    124581	    185491	     24653	  185490	        965	       7111	     3	    375.243145
      18223253.5472227894	    124594	    185514	     24657	  185513	        965	       7114	     2	     97.272924
      18226806.2257468589	    124612	    185533	     24659	  185532	        965	       7114	     2	    264.722976
      18230531.1145817824	    124631	    185559	     24663	  185558	        965	       7116	     2	    142.732962
      18234399.3664993346	    124645	    185575	     24666	  185574	        965	       7116	     2	    560.678218
      18237746.2887002118	    124652	    185587	     24667	  185586	        965	       7117	     2	    271.765557
      18241298.8510760628	    124664	    185603	     24669	  185602	        965	       7118	     2	    224.626980
      18244964.6705344580	    124675	    185616	     24670	  185615	        965	       7118	     2	    463.611515
      18248673.5626580380	    124683	    185624	     24670	  185623	        965	       7118	     2	    463.611515
      18252172.8413577005	    124691	    185635	     24672	  185634	        965	       7119	     2	    253.998092
      18255728.8146391213	    124705	    185650	     24672	  185649	        965	       7119	     2	    253.998092
      18259203.2021091282	    124723	    185680	     24679	  185679	        966	       7120	     1	     79.279485
      18263007.2993962876	    124742	    185703	     24680	  185702	        966	       7120	     2	    254.196203
      18266566.0462430455	    124756	    185719	     24681	  185718	        966	       7120	     2	    254.196203
      18270124.7930898033	    124770	    185733	     24681	  185732	        966	       7120	     2	    254.196203
      18273678.1126116067	    124795	    185764	     24684	  185763	        966	       7121	     2	    137.463472
      18277344.1924464107	    124821	    185792	     24686	  185791	        966	       7121	     2	    229.493045
      18281016.0811622143	    124837	    185809	     24686	  185808	        966	       7121	     2	    229.493045
      18284433.0915100984	    124849	    185822	     24687	  185821	        966	       7121	     3	    362.111807
      18288054.2095795386	    124859	    185835	     24687	  185834	        966	       7121	     3	    362.111807
      18291642.3074168973	    124885	    185871	     24690	  185870	        966	       7123	     3	    134.815100
      18295453.5859638266	    124909	    185899	     24692	  185898	        966	       7123	     2	    278.744135
      18299077.2597195990	    124922	    185912	     24692	  185911	        966	       7123	     2	    278.744135
      18302467.5396606326	    124944	    185941	     24698	  185940	        966	       7125	     3	    155.722569
      18306228.1002081186	    124967	    185971	     24700	  185970	        966	       7125	     2	    334.664026
      18309779.7506763786	    124975	    185982	     24703	  185981	        966	       7126	     2	    339.839214
      18313238.0993976071	    124984	    185992	     24704	  185991	        966	       7126	     2	    539.737112
      18317016.2591815330	    124991	    186000	     24704	  185999	        966	       7126	     2	    539.737112
      18320525.3931613304	    124998	    186015	     24706	  186014	        966	       7127	     2	    270.711308
      18324176.2175000124	    125008	    186026	     24707	  186025	        966	       7127	     2	    459.453560
      18327666.3836493343	    125015	    186034	     24708	  186033	        966	       7127	     2	    733.444790
      18331207.2304809168	    125025	    186048	     24710	  186047	        966	       7128	     2	    458.237850
      18335075.5005388223	    125030	    186055	     24711	  186054	        966	       7128	     2	    773.654012
      18338453.9341679923	    125039	    186070	     24713	  186069	        966	       7130	     2	    199.401163
      18342154.0275465362	    125052	    186088	     24716	  186087	        966	       7131	     2	    274.770411
      18345866.5307682492	    125064	    186101	     24717	  186100	        966	       7131	     2	    413.189840
      18349369.5296528526	    125073	    186114	     24718	  186113	        966	       7132	     2	    197.480161
      18352924.1725497134	    125091	    186132	     24718	  186131	        966	       7132	     2	    197.480161
      18356478.8154465742	    125109	    186151	     24719	  186150	        966	       7132	     2	    197.480161
      18360033.4583434351	    125127	    186171	     24720	  186170	        966	       7132	     2	    197.480161
      18363732.6457370222	    125142	    186189	     24722	  186188	        966	       7132	     2	    302.763729
      18367365.8104903251	    125154	    186206	     24722	  186205	        966	       7132	     2	    302.763729
      18370923.9373651855	    125170	    186233	     24724	  186232	        966	       7133	     2	    159.864530
      18374404.5614588819	    125187	    186251	     24725	  186250	        966	       7133	     2	    255.230416
      18378318.1666036882	    125203	    186275	     24728	  186274	        966	       7134	     3	    348.726882
      18381628.0793386661	    125218	    186294	     24729	  186293	        966	       7135	     3	    211.513275
      18385223.8050178662	    125235	    186314	     24730	  186313	        966	       7135	     3	    211.513275
      18388823.3382466435	    125263	    186359	     24742	  186358	        966	       7140	     3	    241.632720
      18392455.1055019721	    125278	    186381	     24746	  186380	        966	       7142	     3	    218.615335
      18396171.5661988519	    125295	    186399	     24746	  186398	        966	       7142	     3	    218.615335
      18399680.2472317107	    125307	    186414	     24748	  186413	        966	       7142	     3	    366.164837
      18403217.2460477017	    125322	    186434	     24749	  186433	        966	       7143	     3	    226.488141
      18406841.0563093685	    125338	    186476	     24750	  186475	        966	       7143	     3	    226.488141
      18410414.0037531182	    125351	    186496	     24752	  186495	        966	       7143	     3	    383.638543
      18414033.5507583432	    125364	    186514	     24754	  186513	        966	       7144	     2	    368.057163
      18417714.0349938497	    125376	    186534	     24757	  186533	        966	       7146	     2	    154.160246
      18421274.8841777481	    125396	    186556	     24759	  186555	        966	       7146	     2	    476.650057
      18424916.0266508311	    125409	    186576	     24762	  186575	        966	       7147	     2	    449.059431
      18428702.7931256033	    125422	    186593	     24764	  186592	        966	       7148	     2	    347.226521
      18432121.9619360864	    125430	    186606	     24766	  186605	        966	       7149	     2	    268.497048
      18435600.0002140962	    125462	    186712	     24802	  186711	        976	       7158	     2	      0.000780
      18439208.0574392639	    125803	    187216	     24847	  187215	        976	       7163	     2	     67.280848
      18442800.3521125615	    125849	    187307	     24865	  187306	        978	       7169	     2	      0.747006
      18446452.2767082155	    125962	    187483	     24895	  187482	        978	       7175	     2	     75.046055
      18450054.4873333871	    126010	    187544	     24897	  187543	        978	       7175	     2	     75.046055
      18453639.4538148195	    126046	    187583	     24900	  187582	        978	       7175	     2	    113.450773
      18457269.8785389215	    126078	    187617	     24901	  187616	        978	       7175	     2	    113.450773
      18460863.8270819597	    126102	    187645	     24903	  187644	        978	       7175	     2	    171.526106
      18464465.8753070980	    126123	    187667	     24904	  187666	        978	       7175	     2	    171.526106
      18468067.9235322364	    126144	    187689	     24905	  187688	        978	       7175	     2	    171.526106
      18471769.7467021309	    126160	    187707	     24907	  187706	        978	       7175	     2	    258.562967
      18475229.4229977801	    126190	    187746	     24917	  187745	        978	       7178	     3	    135.966075
      18478858.7368209027	    126214	    187776	     24921	  187775	        978	       7179	     2	    391.503165
      18482414.3489019945	    126229	    187798	     24925	  187797	        978	       7181	     2	    180.306835
      18486295.5096481256	    126242	    187814	     24926	  187813	        978	       7181	     3	    445.973766
      18489863.2997772805	    126250	    187823	     24926	  187822	        978	       7181	     3	    445.973766
      18493431.0899064355	    126258	    187833	     24927	  187832	        978	       7181	     3	    445.973766
      18496998.8800355904	    126266	    187841	     24927	  187840	        978	       7181	     3	    445.973766
      18500566.6701647453	    126274	    187849	     24927	  187848	        978	       7181	     3	    445.973766
      18504198.6964040995	    126283	    187867	     24933	  187866	        978	       7184	     2	    350.957722
      18507939.7008290626	    126291	    187878	     24936	  187877	        978	       7185	     2	    442.040931
      18511874.1565646566	    126298	    187888	     24939	  187887	        978	       7186	     3	    709.982272
      18515063.4533242881	    126305	    187902	     24943	  187901	        978	       7188	     3	    475.315412
      18518628.1347570457	    126313	    187914	     24944	  187913	        978	       7189	     3	    237.473548
      18522085.9795022681	    126328	    187939	     24949	  187938	        978	       7192	     2	     95.729906
      18525721.4748981856	    126348	    187965	     24952	  187964	        978	       7193	     2	    123.152374
      18529292.8937509730	    126377	    187996	     24953	  187995	        978	       7193	     2	    123.152374
      18532864.3126037605	    126406	    188027	     24954	  188026	        978	       7193	     2	    123.152374
      18536435.7314565480	    126435	    188063	     24956	  188062	        978	       7193	     2	    123.152374
      18540007.1503093354	    126464	    188095	     24957	  188094	        978	       7193	     2	    123.152374
      18543606.1615302078	    126500	    188142	     24963	  188141	        978	       7195	     2	     94.968361
      18547200.0003610179	    126539	    188247	     24994	  188246	        986	       7204	     3	      0.002016
      18550856.3711578585	    126900	    188800	     25044	  188799	        986	       7210	     2	     83.260929
      18554449.3162804358	    126999	    188956	     25073	  188955	        987	       7216	     2	     64.787038
      18558000.2323225476	    127074	    189076	     25078	  189075	        987	       7217	     2	     35.057224
      18561601.1347665712	    127276	    189451	     25137	  189450	        990	       7231	     3	      1.430042
      18565237.2377240993	    127402	    189616	     25159	  189615	        990	       7235	     2	     64.010695
      18568869.4397389814	    127455	    189697	     25165	  189696	        990	       7235	     2	    168.000985
      18572486.5750526786	    127471	    189714	     25166	  189713	        990	       7235	     2	    260.912940
      18576139.3562192917	    127485	    189731	     25167	  189730	        990	       7235	     2	    260.912940
      18579792.1373859048	    127499	    189749	     25167	  189748	        990	       7235	     2	    260.912940
      18583444.9185525179	    127513	    189765	     25168	  189764	        990	       7235	     2	    260.912940
      18587100.8901482038	    127522	    189776	     25169	  189775	        990	       7235	     2	    447.735102
      18590477.1937338077	    127530	    189786	     25170	  189785	        990	       7236	     2	    242.157871
      18594195.5724767223	    127541	    189799	     25171	  189798	        990	       7236	     2	    417.931565
      18597956.9565596245	    127550	    189810	     25171	  189809	        990	       7236	     2	    417.931565
      18601300.4090777598	    127558	    189819	     25172	  189818	        990	       7236	     2	    417.931565
      18605061.7931606621	    127567	    189828	     25172	  189827	        990	       7236	     2	    417.931565
      18608405.2456787974	    127575	    189836	     25172	  189835	        990	       7236	     2	    417.931565
      18612058.5466250926	    127591	    189856	     25174	  189855	        990	       7237	     2	    228.331309
      18615711.8475713879	    127607	    189874	     25175	  189873	        990	       7237	     2	    228.331309
      18619309.1735052392	    127888	    190348	     25244	  190347	        997	       7250	     2	    111.322331
      18622802.0854147300	    127926	    190423	     25259	  190422	        999	       7253	     3	      2.534865
      18626416.5132522471	    128085	    190649	     25288	  190648	        999	       7261	     1	     53.440482
      18630005.0643003099	    128153	    190729	     25295	  190728	        999	       7262	     1	     62.023732
      18633602.4407536648	    128211	    190799	     25298	  190798	        999	       7262	     1	     62.023732
      18637264.5100915320	    128248	    190846	     25301	  190845	        999	       7262	     2	    143.001331
      18640839.5433726236	    128273	    190872	     25302	  190871	        999	       7262	     2	    143.001331
      18644414.5766537152	    128298	    190901	     25304	  190900	        999	       7262	     2	    143.001331
      18648074.4182655476	    128331	    190951	     25313	  190950	        999	       7265	     3	    147.221434
      18651652.2187750712	    128356	    190990	     25318	  190989	        999	       7266	     2	    240.316216
      18655704.3902360648	    128368	    191014	     25321	  191013	        999	       7266	     3	    572.274937
      18659138.0398585796	    128374	    191021	     25321	  191020	        999	       7266	     3	    572.274937
      18662868.1963722408	    128380	    191028	     25322	  191027	        999	       7266	     3	    868.781828
      18666343.3236851692	    128384	    191033	     25322	  191032	        999	       7266	     3	    868.781828
      18669818.4509980977	    128388	    191037	     25322	  191036	        999	       7266	     3	    868.781828
      18673252.9579941109	    128396	    191054	     25326	  191053	        999	       7269	     2	     54.452179
      18676869.6932506561	    128410	    191071	     25333	  191070	        999	       7270	     3	    546.488584
      18680722.2109864689	    128418	    191085	     25336	  191084	        999	       7271	     2	   1085.795950
      18684453.2731567472	    128422	    191093	     25337	  191092	        999	       7272	     2	    473.674320
      18687846.1137420684	    128428	    191101	     25338	  191100	        999	       7272	     2	    749.071653
      18691591.4720061421	    128433	    191107	     25338	  191106	        999	       7272	     2	    749.071653
      18694937.8040768169	    128438	    191116	     25340	  191115	        999	       7273	     2	    350.045459
      18698438.2586709745	    128448	    191127	     25340	  191126	        999	       7273	     2	    350.045459
      18702141.2906403877	    128459	    191143	     25344	  191142	        999	       7274	     2	    702.563558
      18705642.9719346575	    128467	    191156	     25346	  191155	        999	       7275	     2	    605.252197
      18709274.4851161502	    128473	    191163	     25346	  191162	        999	       7275	     2	    605.252197
      18712905.9982976429	    128479	    191169	     25346	  191168	        999	       7275	     2	    605.252197
      18716537.5114791356	    128485	    191175	     25346	  191174	        999	       7275	     2	    605.252197
      18720159.2866069339	    128498	    191199	     25351	  191198	        999	       7277	     2	    197.500099
      18723757.2296882346	    128510	    191212	     25353	  191211	        999	       7277	     2	    504.946723
      18727291.8567486815	    128517	    191220	     25353	  191219	        999	       7277	     2	    504.946723
      18731033.3519482762	    128527	    191235	     25355	  191234	        999	       7278	     2	    473.501011
      18734545.2001714073	    128541	    191259	     25359	  191258	        999	       7280	     2	    282.485536
      18738218.8941172771	    128550	    191270	     25360	  191269	        999	       7280	     2	    444.103268
      18741808.4954586588	    128559	    191284	     25361	  191283	        999	       7281	     2	    240.439233
      18745311.6392386816	    128569	    191295	     25362	  191294	        999	       7281	     2	    423.564474
      18748884.8641365059	    128582	    191318	     25366	  191317	        999	       7284	     2	    107.088934
      18752445.4068881050	    128598	    191338	     25370	  191337	        999	       7285	     2	    234.923901
      18756079.7582290396	    128615	    191361	     25373	  191360	        999	       7286	     2	    479.781438
      18759917.8160705306	    128627	    191378	     25376	  191377	        999	       7287	     3	    827.722425
      18763228.7057714500	    128631	    191383	     25376	  191382	        999	       7287	     3	    827.722425
      18766968.4317281917	    128641	    191401	     25379	  191400	        999	       7289	     2	    490.384688
      18770401.1245439127	    128648	    191409	     25379	  191408	        999	       7289	     2	    490.384688
      18774324.2020475939	    128656	    191417	     25379	  191416	        999	       7289	     2	    490.384688
      18777706.7373868525	    128668	    191435	     25381	  191434	        999	       7290	     2	    262.922786
      18781387.6563975960	    128682	    191450	     25382	  191449	        999	       7290	     2	    262.922786
      18784805.6526218578	    128695	    191463	     25382	  191462	        999	       7290	     2	    262.922786
      18788486.5716326013	    128709	    191479	     25383	  191478	        999	       7290	     2	    262.922786
      18792126.9087189473	    128736	    191510	     25385	  191509	        999	       7291	     2	    134.827299
      18795638.8760160618	    128754	    191531	     25388	  191530	        999	       7292	     2	    193.761078
      18799290.1561335325	    128769	    191551	     25390	  191550	        999	       7293	     2	    148.592995
      18802867.1681357324	    128788	    191577	     25392	  191576	        999	       7294	     2	     83.355913
      18806621.2318864129	    128809	    191601	     25395	  191600	        999	       7294	     2	    312.318206
      18810104.4496115185	    128819	    191616	     25397	  191615	        999	       7295	     2	    149.442023
      18813816.0569557957	    128837	    191636	     25398	  191635	        999	       7295	     2	    262.958793
      18817252.0364101268	    128847	    191650	     25400	  191649	        999	       7296	     2	    144.254938
      18820861.5079572424	    128891	    191713	     25414	  191712	        999	       7301	     3	     91.711464
