                    Time	   NJacEvals	    NRhsEvals
       1058745.4293431367	          141          987
       1062430.6539245050	          141          987
       1066028.5115860072	          141          987
       1070023.0195137884	          141          987
       1073257.2555975115	          141          987
       1076410.0910577194	          141          987
       1080282.1482928204	          141          987
       1083748.7068785855	          142          994
       1087369.9266509593	          143         1001
       1090989.7049000452	          144         1008
       1094521.4749687533	          145         1015
       1098061.0281117081	          145         1015
       1101638.3223555058	          145         1015
       1105367.4556212341	          146         1022
       1109029.2352330268	          146         1022
       1112450.6601465405	          146         1022
       1116244.4982778118	          146         1022
       1119728.9985308105	          146         1022
       1123361.7622599769	          147         1029
       1127038.9975741762	          147         1029
       1130648.5470214325	          147         1029
       1134182.3615379173	          147         1029
       1138069.3896776135	          147         1029
       1141546.7950651369	          147         1029
       1145358.7502421099	          147         1029
       1148604.9360301902	          147         1029
       1152037.7042203457	          148         1036
       1155815.6709688995	          148         1036
       1159293.0743120322	          148         1036
       1162833.1970493551	          148         1036
       1166555.0883811382	          149         1043
       1170179.3899518012	          151         1057
       1173705.6339704776	          152         1064
       1177223.1808815605	          152         1064
       1180887.5017962435	          152         1064
       1184477.4292209423	          153         1071
       1188349.1602679968	          154         1078
       1192165.0686091881	          154         1078
       1195579.5691204530	          154         1078
       1198994.0696317179	          154         1078
       1202574.9998502412	          155         1085
       1206116.0939517911	          156         1092
       1209842.0308699233	          157         1099
       1213254.4426072245	          157         1099
       1216993.0492066385	          157         1099
       1220978.7626319719	          157         1099
       1224657.1628422360	          157         1099
       1227951.2435492172	          157         1099
       1231451.3958960990	          157         1099
       1235047.2943145016	          157         1099
       1239023.2585937665	          158         1106
       1242193.0898434652	          159         1113
       1245900.3562938978	          160         1120
       1249551.4877826967	          160         1120
       1252994.0315770356	          161         1127
       1256783.1909645956	          161         1127
       1260065.1765973577	          161         1127
       1263674.2672820643	          161         1127
       1267207.2872095327	          161         1127
       1270909.9397330396	          162         1134
       1274630.7603329921	          162         1134
       1278454.3375356987	          163         1141
       1281891.6580936867	          164         1148
       1285465.3161533175	          164         1148
       1289038.9742129482	          164         1148
       1292612.6322725790	          164         1148
       1296017.3778026074	          165         1155
       1299605.0081195757	          165         1155
       1303234.1386010053	          167         1169
       1307227.2271262761	          167         1169
       1310555.0428088717	          167         1169
       1314309.2237920777	          167         1169
       1317979.9139819497	          167         1169
       1321214.8770640853	          167         1169
       1324955.8958088267	          168         1176
       1328512.5540358154	          168         1176
       1332429.5078833115	          168         1176
       1336100.9199524873	          168         1176
       1339510.6542000226	          168         1176
       1342870.8314548247	          169         1183
       1346591.1043488793	          169         1183
       1350463.5903329083	          169         1183
       1353915.0547322822	          169         1183
       1357235.8148355200	          169         1183
       1360929.2560251353	          170         1190
       1364608.4904569450	          170         1190
       1368158.2516323891	          170         1190
       1371699.6076728581	          170         1190
       1375227.9530627553	          170         1190
       1378814.4623325625	          171         1197
       1382536.4000893531	          171         1197
       1386187.1555908276	          171         1197
       1389972.9461897095	          171         1197
       1393305.2731612965	          171         1197
       1396850.7061649472	          172         1204
       1400575.9231437210	          172         1204
       1404042.1407594813	          172         1204
       1408151.8583424094	          172         1204
       1411349.7810628868	          172         1204
       1414850.3358341896	          172         1204
       1418613.3384223019	          172         1204
       1422015.3276813545	          173         1211
       1425708.2424653366	          173         1211
       1429500.7047088698	          173         1211
       1432836.9438093540	          173         1211
       1436675.9028928457	          174         1218
       1440171.6831529667	          174         1218
       1443628.5799282235	          174         1218
       1447359.8992717064	          175         1225
       1451219.5747849233	          175         1225
       1454493.2421347918	          175         1225
       1458167.4661856638	          175         1225
       1462167.4272172665	          175         1225
       1465247.2141090047	          175         1225
       1469037.3129293087	          175         1225
       1472559.7692250006	          175         1225
       1476082.2255206925	          175         1225
       1479803.4203248206	          176         1232
       1483221.2434919409	          176         1232
       1487299.6529766100	          176         1232
       1490493.3373540351	          176         1232
       1494374.1801198549	          176         1232
       1497608.2157580380	          176         1232
       1501263.5771186212	          176         1232
       1504891.6510538599	          177         1239
       1508625.9372369177	          177         1239
       1512081.0748434714	          177         1239
       1515754.5215571884	          177         1239
       1519406.1602419619	          179         1253
       1523301.3209404144	          179         1253
       1526998.5194050858	          179         1253
       1530080.5368498121	          180         1260
       1533641.7279993121	          180         1260
       1537358.4353278053	          180         1260
       1540991.3784019358	          181         1267
       1544571.9370308162	          181         1267
       1548034.7151650591	          181         1267
       1551713.4313495497	          181         1267
       1555327.8616645413	          181         1267
       1558961.8685514093	          181         1267
       1562722.6286427870	          182         1274
       1566021.0428220294	          182         1274
       1569770.5563818701	          182         1274
       1573359.5826515830	          182         1274
       1576995.1938118197	          182         1274
       1580468.2526438830	          183         1281
       1584500.7683436279	          183         1281
       1587817.9700757444	          183         1281
       1591201.6542570898	          183         1281
       1594822.8313589930	          183         1281
       1598407.8625162542	          184         1288
       1602305.9500788134	          184         1288
       1605613.9429877962	          184         1288
       1609230.3904847533	          185         1295
       1612802.8983808334	          185         1295
       1616536.8670696486	          185         1295
       1620224.6918066978	          185         1295
       1623717.8125773503	          186         1302
       1627242.6705217597	          187         1309
       1630876.1657039819	          187         1309
       1634420.8414507455	          187         1309
       1638086.2954413532	          188         1316
       1641798.9870011150	          189         1323
       1645208.8736336089	          189         1323
       1648829.3473972047	          189         1323
       1652477.5004866673	          190         1330
       1656089.2394072532	          190         1330
       1659644.7414655332	          190         1330
       1663308.0177642987	          191         1337
       1667127.3017557135	          191         1337
       1670414.6999828548	          191         1337
       1674037.8952450522	          191         1337
       1677646.3899050313	          191         1337
       1681276.9460441575	          191         1337
       1685071.0973547769	          192         1344
       1688455.1709009970	          192         1344
       1692491.0135430770	          192         1344
       1695729.6463328314	          193         1351
       1699324.1968117824	          193         1351
       1702822.3778091364	          193         1351
       1706439.9043424306	          194         1358
       1710009.8045329230	          194         1358
       1713714.9137929277	          194         1358
       1717207.9810064726	          194         1358
       1720862.4244490266	          195         1365
       1724530.0022166143	          195         1365
       1728076.8818247796	          195         1365
       1731637.1528076509	          195         1365
       1735261.1675766956	          197         1379
       1738844.7756387868	          198         1386
       1742433.7472364577	          198         1386
       1746128.1303518468	          198         1386
       1749623.7335724882	          198         1386
       1753200.0044738839	          207         1449
       1756800.0042530734	          231         1617
       1760432.3436330464	          237         1659
       1764008.9464325057	          238         1666
       1767658.7137903357	          239         1673
       1771280.3442246588	          239         1673
       1774811.2648085393	          240         1680
       1778424.2460727838	          240         1680
       1782042.1617666809	          241         1687
       1785614.5514622077	          253         1771
       1789228.8345756086	          254         1778
       1792831.5831767609	          254         1778
       1796539.1573904704	          254         1778
       1800202.8002216779	          255         1785
       1803724.6854866149	          255         1785
       1807339.9672024574	          255         1785
       1811014.8912764182	          255         1785
       1814689.8153503791	          255         1785
       1818030.6554176162	          255         1785
       1821760.1641289664	          256         1792
       1825367.6660130401	          256         1792
       1828975.1678971138	          258         1806
       1832582.6697811875	          259         1813
       1836190.1716652613	          259         1813
       1839686.3130335025	          259         1813
       1843311.5940115163	          259         1813
       1846936.8749895301	          260         1820
       1850663.0948498724	          260         1820
       1854089.9321203514	          260         1820
       1857604.0408408891	          260         1820
       1861298.5619765751	          261         1827
       1864803.2550039231	          261         1827
       1868468.3633685578	          261         1827
       1872049.7409771590	          261         1827
       1875734.5488815627	          261         1827
       1879458.4940296842	          262         1834
       1882843.8296918639	          262         1834
       1886567.6817967084	          262         1834
       1890291.3626660223	          262         1834
       1893700.0064149501	          262         1834
       1897297.4212474744	          263         1841
       1900849.2685655311	          263         1841
       1904471.5912913829	          263         1841
       1908210.8051769643	          263         1841
       1911628.8441799243	          264         1848
       1915367.6356642852	          264         1848
       1919042.8199888878	          264         1848
       1922726.8554932100	          264         1848
       1926162.5702398536	          264         1848
       1929980.0310694575	          264         1848
       1933415.7458161011	          264         1848
       1936851.4605627446	          264         1848
       1940504.4615986270	          265         1855
       1944488.2378053900	          265         1855
       1947756.1089070097	          265         1855
       1951223.4946257395	          265         1855
       1954835.6662544436	          266         1862
       1958594.6239080478	          266         1862
       1962056.1000350767	          266         1862
       1965709.0376764501	          267         1869
       1969219.0382072225	          267         1869
       1973097.0825621418	          267         1869
       1976423.3595132534	          267         1869
       1980066.3545633198	          268         1876
       1983810.8459295554	          268         1876
       1987328.9015363553	          268         1876
       1990860.5050186734	          268         1876
       1994630.2007339366	          268         1876
       1998330.1164293347	          268         1876
       2001773.3250628894	          269         1883
       2005267.0522147033	          269         1883
       2008861.3991110863	          269         1883
       2012560.6906220014	          269         1883
       2016064.7766363895	          269         1883
       2019772.8877241067	          269         1883
       2023372.2540485670	          270         1890
       2027092.5908182354	          270         1890
       2030748.4837761137	          270         1890
       2034274.1800695055	          270         1890
       2037654.2268361647	          270         1890
       2041390.5089745019	          270         1890
       2045043.9294545893	          271         1897
       2048510.8170954362	          271         1897
       2052040.0742532357	          271         1897
       2055713.7596197384	          271         1897
       2059420.9887002804	          272         1904
       2062801.9771232053	          280         1960
       2066412.1622684859	          295         2065
       2070000.1307560203	          303         2121
       2073625.4144806974	          309         2163
       2077260.7040425222	          310         2170
       2080800.0054511975	          319         2233
       2084458.7020566128	          333         2331
       2088000.7528652030	          348         2436
       2091608.1846997605	          355         2485
       2095230.1245059087	          356         2492
       2098840.7130113705	          356         2492
       2102470.2225575806	          357         2499
       2106027.4106019107	          357         2499
       2109640.1050183568	          358         2506
       2113245.8707720633	          358         2506
       2116881.1581946933	          359         2513
       2120444.1905796155	          359         2513
       2124055.6219675462	          360         2520
       2127677.5395299522	          361         2527
       2131226.3212875724	          361         2527
       2134936.7909394056	          362         2534
       2138442.0840135850	          362         2534
       2142024.9087151932	          365         2555
       2145678.4259232776	          365         2555
       2149205.8119330658	          366         2562
       2152829.8642490422	          366         2562
       2156592.2716226806	          366         2562
       2160016.4551192275	          366         2562
       2163709.4145519417	          368         2576
       2167212.9711356536	          368         2576
       2170881.1369060916	          368         2576
       2174850.0072416021	          369         2583
       2178386.3966203290	          370         2590
       2181637.5780051365	          370         2590
       2185212.5485089691	          370         2590
       2188853.9060120992	          370         2590
       2192405.5124353026	          379         2653
       2196013.8192070294	          383         2681
       2199614.5610820856	          387         2709
       2203245.3663919717	          388         2716
       2207123.0611332380	          388         2716
       2210464.3744326481	          388         2716
       2214223.3518944844	          388         2716
       2217912.8088067197	          388         2716
       2221403.1796782841	          388         2716
       2225489.8990604426	          389         2723
       2228850.4911116394	          389         2723
       2232211.0831628363	          389         2723
       2235900.3684548424	          389         2723
       2239647.8208495858	          389         2723
       2242803.8001356316	          389         2723
       2246420.8302692375	          389         2723
       2250501.1298121894	          390         2730
       2253844.6342956079	          390         2730
       2257668.3164078114	          390         2730
       2260922.4674574295	          390         2730
       2264483.4458703855	          391         2737
       2268225.3032648358	          391         2737
       2271708.4106776696	          391         2737
       2275241.0410224954	          391         2737
       2278879.4749265341	          392         2744
       2282486.4484940693	          392         2744
       2286249.4194250247	          392         2744
       2289816.1609210502	          392         2744
       2293493.8908021580	          393         2751
       2297048.4782278449	          393         2751
       2300654.9463887252	          393         2751
       2304088.7703475663	          393         2751
       2307725.2411405998	          394         2758
       2311399.6149037322	          394         2758
       2314810.8411272722	          394         2758
       2318426.1139024771	          394         2758
       2322069.7658361397	          395         2765
       2325606.8066520113	          395         2765
       2329294.3984751469	          395         2765
       2333065.6198639376	          395         2765
       2336515.1218790319	          395         2765
       2340576.6064761570	          395         2765
       2343651.6112403329	          395         2765
       2347399.1408471940	          396         2772
       2350950.3276385274	          396         2772
       2354635.2857715455	          396         2772
       2358066.6573005458	          396         2772
       2362092.4661142044	          396         2772
       2365576.4654815318	          396         2772
       2369248.8360761469	          397         2779
       2372808.6354377056	          397         2779
       2376368.4347992642	          397         2779
       2379928.2341608228	          397         2779
       2383488.0335223814	          397         2779
       2387047.8328839401	          397         2779
       2390774.5613073418	          397         2779
       2394057.3420887906	          397         2779
       2397809.5819800347	          397         2779
       2401370.2174797961	          398         2786
       2404935.1078207912	          398         2786
       2408784.0525294738	          398         2786
       2412497.9142801561	          404         2828
       2415738.0927643166	          404         2828
       2419527.5046450072	          404         2828
       2423138.9782322156	          405         2835
       2426750.4518194241	          405         2835
       2430361.9254066325	          405         2835
       2433973.3989938409	          405         2835
       2437430.5503106806	          405         2835
       2440953.9211358284	          406         2842
       2444739.3483040445	          406         2842
       2448300.2721156729	          406         2842
       2451665.7259482555	          406         2842
       2455625.7211778881	          407         2849
       2459145.7169375615	          407         2849
       2462665.7126972349	          407         2849
       2466185.7084569084	          407         2849
       2469623.0681918939	          407         2849
       2473268.6919845338	          408         2856
       2477235.5897236341	          408         2856
       2480534.8804363958	          408         2856
       2484368.9143282999	          408         2856
       2488087.8199413042	          409         2863
       2491635.8497077725	          409         2863
       2495319.0911284480	          409         2863
       2498674.5719033182	          409         2863
       2502030.0526781883	          409         2863
       2505923.8474843279	          409         2863
       2509258.3954946557	          409         2863
       2512926.3983060163	          409         2863
       2516594.4011173770	          410         2870
       2520036.9667118206	          410         2870
       2524055.8548309873	          410         2870
       2527477.8011994469	          410         2870
       2530899.7475679065	          410         2870
       2534574.0676553245	          410         2870
       2538278.1458796072	          410         2870
       2541982.2241038899	          410         2870
       2545200.3824700140	          424         2968
       2548856.7040673424	          439         3073
       2552400.3305722824	          444         3108
       2556002.6209046938	          451         3157
       2559641.8121319734	          453         3171
       2563247.4876568974	          453         3171
       2566920.0321038128	          454         3178
       2570480.7865424813	          454         3178
       2574165.3832667382	          454         3178
       2577758.1671164278	          454         3178
       2581350.9509661174	          455         3185
       2584943.7348158071	          455         3185
       2588536.5186654967	          455         3185
       2592129.3025151864	          455         3185
       2596093.0477643153	          455         3185
       2599357.3126471578	          456         3192
       2602933.2238831799	          456         3192
       2606540.0165006551	          456         3192
       2610277.1670204611	          456         3192
       2613600.1764236707	          466         3262
       2617217.0289269066	          482         3374
       2620881.6594919958	          483         3381
       2624400.0273302118	          487         3409
       2628034.3096785308	          494         3458
       2631695.0511370660	          495         3465
       2635200.0117321676	          502         3514
       2638914.4300537570	          516         3612
       2642400.0623156801	          520         3640
       2646130.8458785969	          526         3682
       2649608.2365838671	          527         3689
       2653227.4289003038	          529         3703
       2656806.7757929405	          529         3703
       2660538.0650644423	          529         3703
       2664170.2649436914	          530         3710
       2667659.4584817346	          530         3710
       2671200.2621418908	          535         3745
       2674848.9442730024	          549         3843
       2678401.9298238144	          551         3857
       2682032.0834305352	          556         3892
       2685630.7527374518	          557         3899
       2689201.1223768266	          558         3906
       2692853.4872543793	          559         3913
       2696436.0409741648	          560         3920
       2700015.4782484616	          561         3927
       2703606.3012274033	          563         3941
       2707215.0297502005	          566         3962
       2710800.1860768865	          567         3969
       2714419.8357627401	          567         3969
       2718007.6151305521	          568         3976
       2721758.4753787192	          568         3976
       2725346.2547465311	          569         3983
       2729020.3117442029	          569         3983
       2732470.5272971932	          569         3983
       2736186.1440465674	          569         3983
       2739726.0122577525	          570         3990
       2743355.2626204547	          570         3990
       2747014.2205144409	          570         3990
       2750673.1784084272	          570         3990
       2754332.1363024134	          570         3990
       2757600.3837593836	          577         4039
       2761240.5337504726	          592         4144
       2764801.4797458206	          597         4179
       2768408.4582586163	          603         4221
       2772065.0141112464	          603         4221
       2775768.0385151268	          605         4235
       2779200.1099374075	          612         4284
       2782901.1512009995	          625         4375
       2786400.2932069725	          628         4396
       2790010.8793907943	          635         4445
       2793700.2699389583	          637         4459
       2797200.1814535130	          648         4536
       2800838.5910184043	          660         4620
       2804533.5432888004	          661         4627
       2808043.0646471805	          662         4634
       2811600.3420331692	          663         4641
       2815245.9953874862	          670         4690
       2818901.5520032393	          671         4697
       2822453.5474686818	          671         4697
       2826046.5829702364	          675         4725
       2829806.7199532422	          676         4732
       2833286.7957195626	          676         4732
       2837016.9466581065	          676         4732
       2840711.2282433007	          677         4739
       2844369.2658922020	          677         4739
       2848027.3035411034	          677         4739
       2851685.3411900047	          677         4739
       2855343.3788389061	          677         4739
       2859001.4164878074	          677         4739
       2862049.7811952252	          677         4739
       2865707.8188441265	          677         4739
       2869365.8564930279	          677         4739
       2873023.8941419292	          677         4739
       2876566.7684392012	          678         4746
       2880256.0545635978	          679         4753
       2883791.6994988224	          679         4753
       2887382.5974310236	          680         4760
       2891017.7829973665	          680         4760
       2894673.7810575818	          680         4760
       2898194.0917060561	          680         4760
       2901664.8638958591	          680         4760
       2905518.8794944230	          680         4760
       2908804.6559259929	          681         4767
       2912529.4271445554	          681         4767
       2916174.4258807693	          681         4767
       2919806.9649108849	          681         4767
       2923377.4418101949	          681         4767
       2927166.3540562703	          681         4767
       2930648.5727610048	          682         4774
       2934235.9343870338	          682         4774
       2937662.4342017663	          682         4774
       2941578.4339900319	          682         4774
       2944828.2343521309	          682         4774
       2948639.2216380970	          683         4781
       2952093.5780464066	          683         4781
       2955687.8525094800	          683         4781
       2959435.5854853261	          683         4781
       2962871.0073798518	          683         4781
       2966618.7403556979	          684         4788
       2970176.8462457084	          684         4788
       2973731.7923488053	          685         4795
       2977239.9570980086	          685         4795
       2981156.3945068209	          685         4795
       2984585.6367670996	          686         4802
       2988011.3660117979	          686         4802
       2991822.3780833455	          686         4802
       2995384.3436559746	          686         4802
       2998858.8174744616	          686         4802
       3002466.0113618951	          686         4802
       3006233.0226094057	          687         4809
       3009741.4357292396	          687         4809
       3013475.6427207771	          688         4816
       3017060.0584636787	          688         4816
       3020644.4742065803	          688         4816
       3024228.8899494819	          688         4816
       3027813.3056923836	          688         4816
       3031344.7897551917	          689         4823
       3035019.6689056815	          689         4823
       3038694.5480561713	          689         4823
       3042369.4272066611	          689         4823
       3046044.3063571509	          689         4823
       3049417.8512551314	          689         4823
       3052946.5170456688	          689         4823
       3056504.2783420566	          690         4830
       3060410.1704919999	          690         4830
